MS4525_Raw_P,MS4525_Raw_T,SHT30_1_Raw_T,SHT30_1_Raw_H,SHT30_2_Raw_T,SHT30_2_Raw_H,DS18B20_Temps,Timestamp
8190,753,None,None,None,None,[],1764801350.035296
8190,753,None,None,None,None,[],1764801350.1359043
8192,753,None,None,None,None,[],1764801350.2363067
8192,753,None,None,None,None,[],1764801350.3367636
8190,753,None,None,None,None,[],1764801350.4371367
8190,753,None,None,None,None,[],1764801350.5375288
8190,753,None,None,None,None,[],1764801350.6379187
8190,753,None,None,None,None,[],1764801350.7386796
8190,753,None,None,None,None,[],1764801350.8391185
